,date,Region,Department,market,latitude,longitude,Categorie_product,Product,price_per_kg,mois,annee
13925,2020-01-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,vegetables and fruits,Bananas,116.66666666666667,1,2020
13926,2020-01-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,vegetables and fruits,Plantains,291.6666666666667,1,2020
13927,2020-01-15,Est,Kadey,Batouri,4.44,14.36,cereals and tubers,Cassava (cossette),222.22222222222223,1,2020
13928,2020-01-15,Est,Kadey,Batouri,4.44,14.36,cereals and tubers,Maize (white),311.1111111111111,1,2020
13929,2020-01-15,Est,Kadey,Batouri,4.44,14.36,cereals and tubers,Maize (yellow),311.1111111111111,1,2020
13930,2020-01-15,Est,Kadey,Batouri,4.44,14.36,pulses and nuts,Groundnuts (shelled),488.8888888888889,1,2020
13931,2020-01-15,Est,Kadey,Batouri,4.44,14.36,pulses and nuts,Groundnuts (unshelled),266.6666666666667,1,2020
13932,2020-01-15,Est,Kadey,Gbiti,4.68,14.72,cereals and tubers,Cassava (cossette),266.6666666666667,1,2020
13933,2020-01-15,Est,Kadey,Gbiti,4.68,14.72,cereals and tubers,Maize (white),200.0,1,2020
13934,2020-01-15,Est,Kadey,Gbiti,4.68,14.72,cereals and tubers,Maize (yellow),200.0,1,2020
13935,2020-01-15,Est,Kadey,Gbiti,4.68,14.72,pulses and nuts,Groundnuts (shelled),500.0,1,2020
13936,2020-01-15,Est,Kadey,Gbiti,4.68,14.72,pulses and nuts,Groundnuts (unshelled),266.6666666666667,1,2020
13937,2020-01-15,Est,Kadey,Kentzou,4.18,15.03,cereals and tubers,Cassava (cossette),133.33333333333334,1,2020
13938,2020-01-15,Est,Kadey,Kentzou,4.18,15.03,cereals and tubers,Maize (white),177.77777777777777,1,2020
13939,2020-01-15,Est,Kadey,Kentzou,4.18,15.03,cereals and tubers,Maize (yellow),177.77777777777777,1,2020
13940,2020-01-15,Est,Kadey,Kentzou,4.18,15.03,pulses and nuts,Groundnuts (shelled),388.8888888888889,1,2020
13941,2020-01-15,Est,Kadey,Kentzou,4.18,15.03,pulses and nuts,Groundnuts (unshelled),222.22222222222223,1,2020
13942,2020-01-15,Est,Kadey,Kétté,4.96,14.56,cereals and tubers,Cassava (cossette),177.77777777777777,1,2020
13943,2020-01-15,Est,Kadey,Kétté,4.96,14.56,pulses and nuts,Groundnuts (unshelled),222.22222222222223,1,2020
13944,2020-01-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Maize (white),244.44444444444446,1,2020
13945,2020-01-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Maize (yellow),244.44444444444446,1,2020
13946,2020-01-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,pulses and nuts,Beans (niebe),300.0,1,2020
13947,2020-01-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,pulses and nuts,Groundnuts (shelled),366.6666666666667,1,2020
13948,2020-01-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,cereals and tubers,Maize (white),166.66666666666666,1,2020
13949,2020-01-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,cereals and tubers,Maize (yellow),166.66666666666666,1,2020
13950,2020-01-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,pulses and nuts,Beans (niebe),666.6666666666666,1,2020
13951,2020-01-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,pulses and nuts,Groundnuts (shelled),555.5555555555555,1,2020
13952,2020-01-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,cereals and tubers,Maize (white),138.88888888888889,1,2020
13953,2020-01-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,cereals and tubers,Maize (yellow),138.88888888888889,1,2020
13954,2020-01-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,pulses and nuts,Beans (niebe),666.6666666666666,1,2020
13955,2020-01-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,pulses and nuts,Groundnuts (shelled),555.5555555555555,1,2020
13956,2020-01-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,Maize (white),200.0,1,2020
13957,2020-01-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,Maize (yellow),200.0,1,2020
13958,2020-01-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,pulses and nuts,Beans (niebe),388.8888888888889,1,2020
13959,2020-01-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,pulses and nuts,Groundnuts (shelled),333.3333333333333,1,2020
13960,2020-01-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,cereals and tubers,Maize (white),133.33333333333334,1,2020
13961,2020-01-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,cereals and tubers,Maize (yellow),133.33333333333334,1,2020
13962,2020-01-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,pulses and nuts,Beans (niebe),666.6666666666666,1,2020
13963,2020-01-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,pulses and nuts,Groundnuts (shelled),555.5555555555555,1,2020
13964,2020-01-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,cereals and tubers,Maize (white),166.66666666666666,1,2020
13965,2020-01-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,cereals and tubers,Maize (yellow),166.66666666666666,1,2020
13966,2020-01-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,pulses and nuts,Beans (niebe),666.6666666666666,1,2020
13967,2020-01-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,pulses and nuts,Groundnuts (shelled),555.5555555555555,1,2020
13968,2020-01-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Maize (white),150.0,1,2020
13969,2020-01-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (red),100.0,1,2020
13970,2020-01-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (white),145.0,1,2020
13971,2020-01-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Beans (niebe),200.0,1,2020
13972,2020-01-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Groundnuts (shelled),350.0,1,2020
13973,2020-01-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Onions,550.0,1,2020
13974,2020-01-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Maize (white),170.0,1,2020
13975,2020-01-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (red),100.0,1,2020
13976,2020-01-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (white),120.0,1,2020
13977,2020-01-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Cowpeas (Red),340.0,1,2020
13978,2020-01-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Groundnuts (shelled),400.0,1,2020
13979,2020-01-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Onions,550.0,1,2020
13980,2020-01-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Maize (white),166.66666666666666,1,2020
13981,2020-01-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Maize (yellow),166.66666666666666,1,2020
13982,2020-01-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Rice (local),322.22222222222223,1,2020
13985,2020-01-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,pulses and nuts,Beans (niebe),177.77777777777777,1,2020
13986,2020-01-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,pulses and nuts,Groundnuts (shelled),355.55555555555554,1,2020
13987,2020-01-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,vegetables and fruits,Onions,250.0,1,2020
13988,2020-01-15,Extrême-Nord,Mayo-Danay,Yagoua,10.34,15.23,cereals and tubers,Maize (white),160.0,1,2020
13989,2020-01-15,Extrême-Nord,Mayo-Danay,Yagoua,10.34,15.23,cereals and tubers,Sorghum (red),120.0,1,2020
13990,2020-01-15,Extrême-Nord,Mayo-Danay,Yagoua,10.34,15.23,cereals and tubers,Sorghum (white),150.0,1,2020
13991,2020-01-15,Extrême-Nord,Mayo-Danay,Yagoua,10.34,15.23,pulses and nuts,Beans (niebe),150.0,1,2020
13992,2020-01-15,Extrême-Nord,Mayo-Danay,Yagoua,10.34,15.23,pulses and nuts,Groundnuts (shelled),370.0,1,2020
13993,2020-01-15,Extrême-Nord,Mayo-Kani,Kaele,10.11,14.45,cereals and tubers,Maize (white),155.0,1,2020
13994,2020-01-15,Extrême-Nord,Mayo-Kani,Kaele,10.11,14.45,cereals and tubers,Sorghum (red),115.0,1,2020
13995,2020-01-15,Extrême-Nord,Mayo-Kani,Kaele,10.11,14.45,cereals and tubers,Sorghum (white),145.0,1,2020
13996,2020-01-15,Extrême-Nord,Mayo-Kani,Kaele,10.11,14.45,pulses and nuts,Beans (niebe),180.0,1,2020
13997,2020-01-15,Extrême-Nord,Mayo-Kani,Kaele,10.11,14.45,pulses and nuts,Groundnuts (shelled),350.0,1,2020
13998,2020-01-15,Extrême-Nord,Mayo-Kani,Kaele,10.11,14.45,vegetables and fruits,Onions,500.0,1,2020
13999,2020-01-15,Extrême-Nord,Mayo-Sava,Mora,11.05,14.14,cereals and tubers,Maize (white),155.0,1,2020
14000,2020-01-15,Extrême-Nord,Mayo-Sava,Mora,11.05,14.14,cereals and tubers,Sorghum (red),100.0,1,2020
14001,2020-01-15,Extrême-Nord,Mayo-Sava,Mora,11.05,14.14,cereals and tubers,Sorghum (white),140.0,1,2020
14002,2020-01-15,Extrême-Nord,Mayo-Sava,Mora,11.05,14.14,pulses and nuts,Beans (niebe),200.0,1,2020
14003,2020-01-15,Extrême-Nord,Mayo-Sava,Mora,11.05,14.14,pulses and nuts,Groundnuts (shelled),420.0,1,2020
14004,2020-01-15,Extrême-Nord,Mayo-Sava,Mora,11.05,14.14,vegetables and fruits,Onions,600.0,1,2020
14005,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mada,10.8,13.94,cereals and tubers,Maize (white),166.66666666666666,1,2020
14006,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mada,10.8,13.94,cereals and tubers,Maize (yellow),166.66666666666666,1,2020
14007,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mada,10.8,13.94,cereals and tubers,Rice (local),329.1666666666667,1,2020
14008,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mada,10.8,13.94,cereals and tubers,Sorghum (red),108.33333333333333,1,2020
14009,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mada,10.8,13.94,cereals and tubers,Sorghum (white),141.66666666666666,1,2020
14010,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mada,10.8,13.94,pulses and nuts,Beans (niebe),173.61111111111111,1,2020
14011,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,10.74,13.8,cereals and tubers,Maize (white),140.0,1,2020
14012,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,10.74,13.8,cereals and tubers,Sorghum (red),120.0,1,2020
14013,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,10.74,13.8,cereals and tubers,Sorghum (white),135.0,1,2020
14014,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,10.74,13.8,pulses and nuts,Beans (niebe),215.0,1,2020
14015,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,10.74,13.8,pulses and nuts,Groundnuts (shelled),370.0,1,2020
14016,2020-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,10.74,13.8,vegetables and fruits,Onions,450.0,1,2020
14017,2020-01-15,Littoral,Wouri,Douala-Bonaberi,4.08,9.65,cereals and tubers,Cassava (fresh),160.0,1,2020
14018,2020-01-15,Littoral,Wouri,Douala-Bonaberi,4.08,9.65,cereals and tubers,Cocoyam (macabo),325.0,1,2020
14019,2020-01-15,Littoral,Wouri,Douala-Bonaberi,4.08,9.65,cereals and tubers,"Rice (long grain, imported)",425.0,1,2020
14023,2020-01-15,Littoral,Wouri,Douala-Bonaberi,4.08,9.65,pulses and nuts,Groundnuts (shelled),560.0,1,2020
14024,2020-01-15,Littoral,Wouri,Douala-Bonaberi,4.08,9.65,vegetables and fruits,Bananas,150.0,1,2020
14025,2020-01-15,Littoral,Wouri,Douala-Bonaberi,4.08,9.65,vegetables and fruits,Plantains,208.33333333333334,1,2020
14026,2020-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Cassava (fresh),154.5,1,2020
14027,2020-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),326.7,1,2020
14028,2020-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),326.7,1,2020
14029,2020-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Potatoes,390.6,1,2020
14030,2020-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Rice,483.33,1,2020
14031,2020-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Wheat flour,420.0,1,2020
14032,2020-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,vegetables and fruits,Plantains,284.3,1,2020
14033,2020-01-15,Littoral,Wouri,Douala-Marché Central,4.02,9.71,cereals and tubers,Cassava (fresh),160.0,1,2020
14034,2020-01-15,Littoral,Wouri,Douala-Marché Central,4.02,9.71,cereals and tubers,Cocoyam (macabo),325.0,1,2020
14035,2020-01-15,Littoral,Wouri,Douala-Marché Central,4.02,9.71,cereals and tubers,"Rice (long grain, imported)",425.0,1,2020
14039,2020-01-15,Littoral,Wouri,Douala-Marché Central,4.02,9.71,pulses and nuts,Groundnuts (shelled),500.0,1,2020
14040,2020-01-15,Littoral,Wouri,Douala-Marché Central,4.02,9.71,vegetables and fruits,Bananas,175.0,1,2020
14041,2020-01-15,Littoral,Wouri,Douala-Marché Central,4.02,9.71,vegetables and fruits,Plantains,208.33333333333334,1,2020
14042,2020-01-15,Littoral,Wouri,Douala-Sandaga,4.06,9.7,cereals and tubers,Cassava (fresh),150.0,1,2020
14043,2020-01-15,Littoral,Wouri,Douala-Sandaga,4.06,9.7,cereals and tubers,Cocoyam (macabo),325.0,1,2020
14044,2020-01-15,Littoral,Wouri,Douala-Sandaga,4.06,9.7,cereals and tubers,"Rice (long grain, imported)",425.0,1,2020
14048,2020-01-15,Littoral,Wouri,Douala-Sandaga,4.06,9.7,pulses and nuts,Groundnuts (shelled),500.0,1,2020
14049,2020-01-15,Littoral,Wouri,Douala-Sandaga,4.06,9.7,vegetables and fruits,Bananas,175.0,1,2020
14050,2020-01-15,Littoral,Wouri,Douala-Sandaga,4.06,9.7,vegetables and fruits,Plantains,208.33333333333334,1,2020
14051,2020-01-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),179.7,1,2020
14052,2020-01-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),179.7,1,2020
14053,2020-01-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Rice,500.0,1,2020
14054,2020-01-15,Nord,Bénoué,Garoua,9.3,13.4,pulses and nuts,Beans (red),1014.7,1,2020
14055,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),194.44444444444446,1,2020
14056,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),274.2,1,2020
14057,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),211.11111111111111,1,2020
14058,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),274.2,1,2020
14059,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Potatoes,239.7,1,2020
14060,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Rice,600.0,1,2020
14061,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,pulses and nuts,Beans (red),513.0,1,2020
14062,2020-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,vegetables and fruits,Plantains,210.2,1,2020
14063,2020-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),280.0,1,2020
14064,2020-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),280.0,1,2020
14065,2020-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Potatoes,377.8,1,2020
14066,2020-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Rice,472.2,1,2020
14067,2020-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,pulses and nuts,Beans (red),614.0,1,2020
14068,2020-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,vegetables and fruits,Plantains,185.0,1,2020
14069,2020-02-15,Centre,Mfoundi,Yaoundé-Marché 8e,3.89,11.5,cereals and tubers,Cassava (fresh),160.0,2,2020
14070,2020-02-15,Centre,Mfoundi,Yaoundé-Marché 8e,3.89,11.5,cereals and tubers,Cocoyam (macabo),220.0,2,2020
14071,2020-02-15,Centre,Mfoundi,Yaoundé-Marché 8e,3.89,11.5,cereals and tubers,"Rice (long grain, imported)",400.0,2,2020
14075,2020-02-15,Centre,Mfoundi,Yaoundé-Marché 8e,3.89,11.5,pulses and nuts,Groundnuts (shelled),480.0,2,2020
14076,2020-02-15,Centre,Mfoundi,Yaoundé-Marché 8e,3.89,11.5,vegetables and fruits,Bananas,125.0,2,2020
14077,2020-02-15,Centre,Mfoundi,Yaoundé-Marché 8e,3.89,11.5,vegetables and fruits,Plantains,308.3333333333333,2,2020
14078,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Cassava (fresh),160.0,2,2020
14079,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Cassava (fresh),229.1,2,2020
14080,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Cocoyam (macabo),220.0,2,2020
14081,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),434.7,2,2020
14082,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),434.7,2,2020
14083,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Potatoes,292.5,2,2020
14084,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Rice,485.1,2,2020
14085,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,"Rice (long grain, imported)",400.0,2,2020
14086,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Taro,329.8,2,2020
14087,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Wheat flour,400.0,2,2020
14091,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,pulses and nuts,Beans (red),698.9,2,2020
14092,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,pulses and nuts,Groundnuts (shelled),500.0,2,2020
14093,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,vegetables and fruits,Bananas,133.33333333333334,2,2020
14094,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,vegetables and fruits,Plantains,308.3333333333333,2,2020
14095,2020-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,vegetables and fruits,Plantains,259.5,2,2020
14096,2020-02-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,cereals and tubers,Cassava (fresh),150.0,2,2020
14097,2020-02-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,cereals and tubers,Cocoyam (macabo),215.0,2,2020
14098,2020-02-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,cereals and tubers,"Rice (long grain, imported)",400.0,2,2020
14102,2020-02-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,pulses and nuts,Groundnuts (shelled),500.0,2,2020
14103,2020-02-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,vegetables and fruits,Bananas,116.66666666666667,2,2020
14104,2020-02-15,Centre,Mfoundi,Yaoundé-Mokolo,3.87,11.5,vegetables and fruits,Plantains,291.6666666666667,2,2020
14105,2020-02-15,Est,Kadey,Batouri,4.44,14.36,cereals and tubers,Cassava (cossette),200.0,2,2020
14106,2020-02-15,Est,Kadey,Batouri,4.44,14.36,cereals and tubers,Maize (white),200.0,2,2020
14107,2020-02-15,Est,Kadey,Batouri,4.44,14.36,cereals and tubers,Maize (yellow),200.0,2,2020
14108,2020-02-15,Est,Kadey,Batouri,4.44,14.36,pulses and nuts,Groundnuts (shelled),488.8888888888889,2,2020
14109,2020-02-15,Est,Kadey,Batouri,4.44,14.36,pulses and nuts,Groundnuts (unshelled),266.6666666666667,2,2020
14110,2020-02-15,Est,Kadey,Gbiti,4.68,14.72,cereals and tubers,Cassava (cossette),266.6666666666667,2,2020
14111,2020-02-15,Est,Kadey,Gbiti,4.68,14.72,cereals and tubers,Maize (white),222.22222222222223,2,2020
14112,2020-02-15,Est,Kadey,Gbiti,4.68,14.72,cereals and tubers,Maize (yellow),222.22222222222223,2,2020
14113,2020-02-15,Est,Kadey,Gbiti,4.68,14.72,pulses and nuts,Groundnuts (shelled),500.0,2,2020
14114,2020-02-15,Est,Kadey,Gbiti,4.68,14.72,pulses and nuts,Groundnuts (unshelled),222.22222222222223,2,2020
14115,2020-02-15,Est,Kadey,Kentzou,4.18,15.03,cereals and tubers,Cassava (cossette),133.33333333333334,2,2020
14116,2020-02-15,Est,Kadey,Kentzou,4.18,15.03,cereals and tubers,Maize (white),155.55555555555554,2,2020
14117,2020-02-15,Est,Kadey,Kentzou,4.18,15.03,cereals and tubers,Maize (yellow),155.55555555555554,2,2020
14118,2020-02-15,Est,Kadey,Kentzou,4.18,15.03,pulses and nuts,Groundnuts (shelled),388.8888888888889,2,2020
14119,2020-02-15,Est,Kadey,Kentzou,4.18,15.03,pulses and nuts,Groundnuts (unshelled),222.22222222222223,2,2020
14120,2020-02-15,Est,Kadey,Kétté,4.96,14.56,cereals and tubers,Cassava (cossette),200.0,2,2020
14121,2020-02-15,Est,Kadey,Kétté,4.96,14.56,pulses and nuts,Groundnuts (unshelled),222.22222222222223,2,2020
14122,2020-02-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Maize (white),211.11111111111111,2,2020
14123,2020-02-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Maize (yellow),211.11111111111111,2,2020
14124,2020-02-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,pulses and nuts,Beans (niebe),277.77777777777777,2,2020
14125,2020-02-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,pulses and nuts,Groundnuts (shelled),400.0,2,2020
14126,2020-02-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,cereals and tubers,Maize (white),166.66666666666666,2,2020
14127,2020-02-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,cereals and tubers,Maize (yellow),166.66666666666666,2,2020
14128,2020-02-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,pulses and nuts,Groundnuts (shelled),411.1111111111111,2,2020
14129,2020-02-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,cereals and tubers,Maize (white),133.33333333333334,2,2020
14130,2020-02-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,cereals and tubers,Maize (yellow),133.33333333333334,2,2020
14131,2020-02-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,pulses and nuts,Beans (niebe),511.1111111111111,2,2020
14132,2020-02-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,pulses and nuts,Groundnuts (shelled),361.1111111111111,2,2020
14133,2020-02-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,Maize (white),194.44444444444446,2,2020
14134,2020-02-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,Maize (yellow),194.44444444444446,2,2020
14135,2020-02-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,pulses and nuts,Beans (niebe),333.3333333333333,2,2020
14136,2020-02-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,pulses and nuts,Groundnuts (shelled),316.6666666666667,2,2020
14137,2020-02-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,cereals and tubers,Maize (white),144.44444444444446,2,2020
14138,2020-02-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,cereals and tubers,Maize (yellow),144.44444444444446,2,2020
14139,2020-02-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,pulses and nuts,Groundnuts (shelled),311.1111111111111,2,2020
14140,2020-02-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,cereals and tubers,Maize (white),177.77777777777777,2,2020
14141,2020-02-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,cereals and tubers,Maize (yellow),177.77777777777777,2,2020
14142,2020-02-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,pulses and nuts,Beans (niebe),377.77777777777777,2,2020
14143,2020-02-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,pulses and nuts,Groundnuts (shelled),277.77777777777777,2,2020
14144,2020-02-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Maize (white),150.0,2,2020
14145,2020-02-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (red),100.0,2,2020
14146,2020-02-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (white),145.0,2,2020
14147,2020-02-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Beans (niebe),200.0,2,2020
14148,2020-02-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Groundnuts (shelled),350.0,2,2020
14149,2020-02-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Onions,550.0,2,2020
14150,2020-02-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Maize (white),150.0,2,2020
14151,2020-02-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (red),100.0,2,2020
14152,2020-02-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (white),120.0,2,2020
14153,2020-02-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Cowpeas (Red),340.0,2,2020
14154,2020-02-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Groundnuts (shelled),400.0,2,2020
14155,2020-02-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Onions,550.0,2,2020
14156,2020-02-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Maize (white),166.66666666666666,2,2020
